name,slug,area_name,address,nearest_station,description,website_url,source_url,prefecture,city,google_place_id,is_approved,is_active
新宿STAR CRANE,新宿star-crane,新宿区,東京都新宿区歌舞伎町2-45-8 アビテビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿グラムシュタイン,新宿グラムシュタイン,新宿区,東京都新宿区大久保2-6-10 新宿第2アルプスマンションB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ケントス,新宿ケントス,新宿区,東京都新宿区新宿3-18-4 セノビル6Ｆ,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ゴールデン街劇場,新宿ゴールデン街劇場,新宿区,東京都新宿区歌舞伎町1-1-7 マルハビル1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿シアターモリエール,新宿シアターモリエール,新宿区,東京都新宿区新宿3-33-10 新宿モリエールビル2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿シアター・ミラクル,新宿シアター-ミラクル,新宿区,東京都新宿区歌舞伎町2-45-2 カイダ第3ジャストビル4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿シアターＰＯＯ,新宿シアターpoo,新宿区,東京都新宿区新宿3-35−5 守ビル3F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ナインスパイス,新宿ナインスパイス,新宿区,東京都新宿区歌舞伎町2-1-2 HANROKUビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿フェイス,新宿フェイス,新宿区,東京都新宿区歌舞伎町1-20-1 ヒューマックスパビリオン新宿歌舞伎町7F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿レッドノーズ,新宿レッドノーズ,新宿区,東京都新宿区歌舞伎町1-2-13 新光ビルB2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿住友ビル 三角広場,新宿住友ビル-三角広場,新宿区,東京都新宿区西新宿2丁目6番1号,,,http://office-b.sumitomo-rd.jp/sankakuhiroba/,http://office-b.sumitomo-rd.jp/sankakuhiroba/,東京都,新宿区,,true,true
新宿区立四谷区民ホール〔四谷区民ホール〕,新宿区立四谷区民ホール-四谷区民ホール,新宿区,東京都新宿区内藤町87,,総座席数 394席,https://www.shinjuku.hall-info.jp/yotsuya/,https://www.shinjuku.hall-info.jp/yotsuya/,東京都,新宿区,,true,true
新宿区立新宿文化センター 〔大ホール〕,新宿区立新宿文化センター-大ホール,新宿区,東京都新宿区新宿6-14-1,,総座席数 1802席,https://www.regasu-shinjuku.or.jp/bunka-center/,https://www.regasu-shinjuku.or.jp/bunka-center/,東京都,新宿区,,true,true
新宿区立新宿文化センター〔新宿区立新宿文化センター 小ホール〕,新宿区立新宿文化センター-新宿区立新宿文化センター-小ホール,新宿区,東京都新宿区新宿6-14-1,,総座席数 210席,httpｓ://www.regasu-shinjuku.or.jp/bunka-center/,httpｓ://www.regasu-shinjuku.or.jp/bunka-center/,東京都,新宿区,,true,true
新宿区立牛込箪笥区民ホール〔牛込箪笥区民ホール〕,新宿区立牛込箪笥区民ホール-牛込箪笥区民ホール,新宿区,東京都新宿区箪笥町15,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿区角筈区民ホール〔角筈区民ホール〕,新宿区角筈区民ホール-角筈区民ホール,新宿区,東京都新宿区西新宿4-33-7,,総座席数 238席,http://www.shinjuku.hall-info.jp/pc/event_tsunohazu.html,http://www.shinjuku.hall-info.jp/pc/event_tsunohazu.html,東京都,新宿区,,true,true
新宿末広亭,新宿末広亭,新宿区,東京都新宿区新宿3-6-12,,,suehirotei.com,suehirotei.com,東京都,新宿区,,true,true
新宿末廣亭,新宿末廣亭,新宿区,東京都新宿区新宿3-6-12,,総座席数 303席,http://suehirotei.com,http://suehirotei.com,東京都,新宿区,,true,true
新宿村LIVE〔新宿村LIVE〕,新宿村live-新宿村live,新宿区,東京都新宿区北新宿2-1-2 新宿村CENTRAL B2F,,総座席数 230席／なし,http://www.sihnjukumura-live.com,http://www.sihnjukumura-live.com,東京都,新宿区,,true,true
新宿永谷ホール(Fu-),新宿永谷ホール-fu,新宿区,東京都新宿区歌舞伎町2-45-5 新宿永谷ビル1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＡＮＴＩＫＮＯＣＫ,新宿antiknock,新宿区,東京都新宿区新宿4-3-15 レイフラットビルＢ1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＢＬＡＺＥ,新宿blaze,新宿区,東京都新宿区歌舞伎町1-21-7 ヒューマックスパビリオン新宿アネックスB2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿Ｃａｔ’ｓ ｈｏｌｅ,新宿cat-s-hole,新宿区,東京都新宿区大久保2-6-10 新宿第2アルプスマンションB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＨＥＡＤ ＰＯＷＥＲ,新宿head-power,新宿区,東京都新宿区大久保2-5-19 シティプラザ大久保B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＬＯＦＴ,新宿loft,新宿区,東京都新宿区歌舞伎町1-12-9 タテハナビルB2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＬＯＦＴ／ＰＬＵＳ ＯＮＥ,新宿loft-plus-one,新宿区,東京都新宿区歌舞伎町1-14-7 林ビルB2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿Ｌｉｖｅ Ｆｒｅａｋ,新宿live-freak,新宿区,東京都新宿区新宿2-12-4 アコード新宿ビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＭＡＲＺ,新宿marz,新宿区,東京都新宿区歌舞伎町2-45-1 第一トキワビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿Ｍａｒｂｌｅ,新宿marble,新宿区,東京都新宿区歌舞伎町2-45-2 新宿ジャストビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿Ｍｏｔｉｏｎ,新宿motion,新宿区,東京都新宿区歌舞伎町2-45-2 ジャストビル5F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＯＲＥＢＡＫＯ,新宿orebako,新宿区,東京都新宿区歌舞伎町2-28-16 ウィーザードセブンビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＰＩＴ ＩＮＮ,新宿pit-inn,新宿区,東京都新宿区新宿2-12-4 アコード新宿ビルB1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新宿ＲｅＮＹ,新宿reny,新宿区,東京都新宿区西新宿6-5-1 アイランドホール2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
新小岩北地区センター〔ホール〕,新小岩北地区センター-ホール,葛飾区,東京都葛飾区東新小岩6-21-1,,総座席数 135席／なし,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006743.html,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006743.html,東京都,葛飾区,,true,true
新小岩地区センター〔ホール〕,新小岩地区センター-ホール,葛飾区,東京都葛飾区新小岩2-17-1,,,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006746.html,https://www.city.katsushika.lg.jp/institution/1006723/1025547/1006724/1006746.html,東京都,葛飾区,,true,true
新川さくら館〔多目的ホール〕,新川さくら館-多目的ホール,江戸川区,東京都江戸川区船堀7-15-12,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江戸川区,,true,true
新木場１ｓｔＲＩＮＧ,新木場1string,江東区,東京都江東区新木場1-6-24 新木場1stRING,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
新橋演舞場,新橋演舞場,中央区,東京都中央区銀座6-18-2,,総座席数 1426席,http://www.shinbashi-enbujo.co.jp/,http://www.shinbashi-enbujo.co.jp/,東京都,中央区,,true,true
新生館スタジオ,新生館スタジオ,板橋区,東京都板橋区中板橋19-6 ダイアパレス中板橋B1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,板橋区,,true,true
新町交流センター 〔ホール〕,新町交流センター-ホール,日野市,東京都日野市新町1-13,,総座席数 144席／なし,https://www.city.hino.lg.jp/sisetsu/bunka/chikucenter/1005904.htm/,https://www.city.hino.lg.jp/sisetsu/bunka/chikucenter/1005904.htm/,東京都,日野市,,true,true
新高円寺LOFT X,新高円寺loft-x,杉並区,東京都杉並区梅里2-9-11 小池ビルB1F,,,http://loft-prj.co.jpLoftXkoenji,http://loft-prj.co.jpLoftXkoenji,東京都,杉並区,,true,true
方南会館,方南会館,杉並区,東京都杉並区和泉4-42-5,,改修,https://www.city.suginami.tokyo.jp/s026/shisetsu/13893.html,https://www.city.suginami.tokyo.jp/s026/shisetsu/13893.html,東京都,杉並区,,true,true
方南町Mboxx,方南町mboxx,杉並区,東京都杉並区方南2-21-1 鈴力ビル2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
日仏会館ホール,日仏会館ホール,渋谷区,東京都渋谷区恵比寿3-9-25 1F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
日仏文化協会 汐留ホール,日仏文化協会-汐留ホール,港区,東京都港区東新橋1-7-2 汐留メディアタワーアネックス1F,,総座席数 83席,https://www.shiodomehall.com,https://www.shiodomehall.com,東京都,港区,,true,true
日暮里サニーホール〔コンサートサロン〕,日暮里サニーホール-コンサートサロン,荒川区,東京都荒川区東日暮里5-50-5 アートホテル日暮里ラングウッド4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,荒川区,,true,true
日暮里サニーホール〔ホール〕,日暮里サニーホール-ホール,荒川区,東京都荒川区東日暮里5-50-5 アートホテル日暮里ラングウッド4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,荒川区,,true,true
日本ピアノギャラリー 東京店〔ドルチェホール〕,日本ピアノギャラリー-東京店-ドルチェホール,練馬区,東京都練馬区高松6-35-15 しのだビル5F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,練馬区,,true,true
日本女子体育大学 大学総合体育館 多目的ホール,日本女子体育大学-大学総合体育館-多目的ホール,世田谷区,東京都世田谷区北烏山8-19-1,,,http://www.jwcpe.ac.jp/college_info/overview/campus_map/,http://www.jwcpe.ac.jp/college_info/overview/campus_map/,東京都,世田谷区,,true,true
日本橋三井ホール〔日本橋三井ホール〕,日本橋三井ホール-日本橋三井ホール,中央区,東京都中央区日本橋室町2-2-1 COREDO室町1 5F,,総座席数 1000席,https://www.nihonbashi-hall.jp/,https://www.nihonbashi-hall.jp/,東京都,中央区,,true,true
日本橋社会教育会館〔ホール〕,日本橋社会教育会館-ホール,中央区,東京都中央区日本橋人形町1-1-17 8F,,総座席数 204席,http://chuo-shakyo.shopro.co.jp/nihonbashi,http://chuo-shakyo.shopro.co.jp/nihonbashi,東京都,中央区,,true,true
日本科学技術館,日本科学技術館,千代田区,東京都千代田区北の丸公園2-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,千代田区,,true,true
日本科学未来館〔イノベーションホール〕,日本科学未来館-イノベーションホール,江東区,東京都江東区青海2-3-6,,総座席数 103席,http://www.miraikan.jst.go.jp/,http://www.miraikan.jst.go.jp/,東京都,江東区,,true,true
日本科学未来館〔未来館ホール〕,日本科学未来館-未来館ホール,江東区,東京都江東区青海2-3-6,,総座席数 292席,http://www.miraikan.jst.go.jp/,http://www.miraikan.jst.go.jp/,東京都,江東区,,true,true
日本製鉄紀尾井ホール〔日本製鉄紀尾井ホール〕,日本製鉄紀尾井ホール-日本製鉄紀尾井ホール,千代田区,東京都千代田区紀尾井町6番5号,,総座席数 800席／改修,https://nipponsteel-kioihall.jp,https://nipponsteel-kioihall.jp,東京都,千代田区,,true,true
日本製鉄紀尾井ホール〔日本製鉄紀尾井小ホール〕,日本製鉄紀尾井ホール-日本製鉄紀尾井小ホール,千代田区,東京都千代田区紀尾井町6番5号,,総座席数 250席／改修,https://nipponsteel-kioihall.jp,https://nipponsteel-kioihall.jp,東京都,千代田区,,true,true
日本近代文学館〔講堂〕,日本近代文学館-講堂,目黒区,東京都目黒区駒場4-3-55,,総座席数 100席／なし,http://www.bungakukan.or.jp/,http://www.bungakukan.or.jp/,東京都,目黒区,,true,true
日本青年館ホール〔0〕,日本青年館ホール-0,新宿区,東京都新宿区霞ヶ丘町4-1,,,https://seinenkan-hall.com/,https://seinenkan-hall.com/,東京都,新宿区,,true,true
日生劇場,日生劇場,千代田区,東京都千代田区有楽町1-1-1,,総座席数 1334席,http://www.nissaytheatre.or.jp/,http://www.nissaytheatre.or.jp/,東京都,千代田区,,true,true
日経ホール＆カンファレンスルーム〔日経ホール〕,日経ホール-カンファレンスルーム-日経ホール,千代田区,東京都千代田区大手町1-3-7,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,千代田区,,true,true
日野SoulK,日野soulk,日野市,東京都日野市大坂上1-30-26 Lapport Bild.4F,,,https://soulk1999.com/,https://soulk1999.com/,東京都,日野市,,true,true
日野市勤労・青年会館 〔ホール〕,日野市勤労-青年会館-ホール,日野市,東京都日野市多摩平1-10-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,日野市,,true,true
日野市東部会館〔ホール〕,日野市東部会館-ホール,日野市,東京都日野市石田1-11-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,日野市,,true,true
日野市民会館（ひの煉瓦ホール）〔大ホール〕,日野市民会館-ひの煉瓦ホール-大ホール,日野市,東京都日野市神明1-12-1,,総座席数 1104席,https://www.hino-_kaikan.jp/,https://www.hino-_kaikan.jp/,東京都,日野市,,true,true
日野市民会館（ひの煉瓦ホール）〔小ホール〕,日野市民会館-ひの煉瓦ホール-小ホール,日野市,東京都日野市神明1-12-1,,総座席数 208席,https://www.hino-_kaikan.jp/,https://www.hino-_kaikan.jp/,東京都,日野市,,true,true
早稲田RiNen,早稲田rinen,新宿区,東京都新宿区早稲田町74 早稲田オアシスビルB1F,,なし,http://waseda-rinen.com/,http://waseda-rinen.com/,東京都,新宿区,,true,true
早稲田大学 井深記念ホール,早稲田大学-井深記念ホール,新宿区,東京都新宿区西早稲田1-20-14,,,https://www.waseda.jp/top/about/work/organizations/academic-affairs-division/international-conference-center,https://www.waseda.jp/top/about/work/organizations/academic-affairs-division/international-conference-center,東京都,新宿区,,true,true
早稲田奉仕園〔スコットホール・講堂〕,早稲田奉仕園-スコットホール-講堂,新宿区,東京都新宿区西早稲田2-3-1,,総座席数 200席,http://www.hoshien.or.jp/seminar/scotthall.html,http://www.hoshien.or.jp/seminar/scotthall.html,東京都,新宿区,,true,true
早稲田奉仕園〔リバティホール〕,早稲田奉仕園-リバティホール,新宿区,東京都新宿区西早稲田2-3-1,,総座席数 80席／なし,http://www.hoshien.or.jp/seminar/libertyhall.html,http://www.hoshien.or.jp/seminar/libertyhall.html,東京都,新宿区,,true,true
早稲田小劇場どらま館,早稲田小劇場どらま館,新宿区,東京都新宿区戸塚町1-101,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
明治大学 アカデミーホール,明治大学-アカデミーホール,千代田区,東京都千代田区神田駿河台1-1,,総座席数 1055席,http://www.meiji.ac.jp/kanzai/academyhall.html,http://www.meiji.ac.jp/kanzai/academyhall.html,東京都,千代田区,,true,true
明治安田ホール丸の内,明治安田ホール丸の内,千代田区,東京都千代田区丸の内2-1-1 明治安田生命ビル内,,,http://www.myplaza.jp/about.html,http://www.myplaza.jp/about.html,東京都,千代田区,,true,true
明治座,明治座,中央区,東京都中央区日本橋浜町2-31-1,,総座席数 1448席／なし,https://www.meijiza.co.jp/,https://www.meijiza.co.jp/,東京都,中央区,,true,true
星陵会館〔ホール〕,星陵会館-ホール,千代田区,東京都千代田区永田町2-16-2,,総座席数 400席,http://www.seiryokai.org/kaikan.html,http://www.seiryokai.org/kaikan.html,東京都,千代田区,,true,true
昭和大学 上條講堂,昭和大学-上條講堂,品川区,東京都品川区旗の台１－５－８,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,品川区,,true,true
昭和女子大学グリーンホール,昭和女子大学グリーンホール,世田谷区,東京都世田谷区太子堂1丁目7番57号,,総座席数 638席／なし,http://www.carillon-net.jp/,http://www.carillon-net.jp/,東京都,世田谷区,,true,true
昭和女子大学人見記念講堂,昭和女子大学人見記念講堂,世田谷区,東京都世田谷区太子堂1丁目7番57号,,総座席数 2070席,http://hall.swu.ac.jp/,http://hall.swu.ac.jp/,東京都,世田谷区,,true,true
昭和記念公園 花みどり文化センター〔講義室ａ〕,昭和記念公園-花みどり文化センター-講義室a,立川市,東京都立川市緑町3137,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,立川市,,true,true
時事通信ホール,時事通信ホール,中央区,東京都中央区銀座5-15-8,,総座席数 320席／なし,http://www.jiji.com/hall/,http://www.jiji.com/hall/,東京都,中央区,,true,true
晴れたら空に豆まいて,晴れたら空に豆まいて,渋谷区,東京都渋谷区代官山町20-20 モンシェリー代官山B2F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
曳舟文化センター〔劇場ホール〕,曳舟文化センター-劇場ホール,墨田区,東京都墨田区京島1-38-11,,総座席数 582席／なし,https://www.hikifune-bunka.com,https://www.hikifune-bunka.com,東京都,墨田区,,true,true
月夜の仔猫/３６５１,月夜の仔猫-3651,中央区,東京都中央区銀座8-3-11 和恒ビルＢ1Ｆ,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中央区,,true,true
月島社会教育会館〔ホール〕,月島社会教育会館-ホール,中央区,東京都中央区月島4-1-1 4F,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,中央区,,true,true
有明アリーナ,有明アリーナ,江東区,東京都江東区有明1-11-1,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
有明四季劇場〔有明四季劇場〕,有明四季劇場-有明四季劇場,江東区,東京都江東区有明2丁目1-29,,,https://www.shiki.jp/theatres/4026/,https://www.shiki.jp/theatres/4026/,東京都,江東区,,true,true
有楽町よみうりホール,有楽町よみうりホール,千代田区,東京都千代田区有楽町1-11-1 読売会館7F,,総座席数 1100席,http://yomi-h.jp/,http://yomi-h.jp/,東京都,千代田区,,true,true
有楽町朝日ホール,有楽町朝日ホール,千代田区,東京都千代田区有楽町2-5-1 有楽町マリオン11F,,総座席数 772席／なし,http://www.asahi-hall.jp/yurakucho/,http://www.asahi-hall.jp/yurakucho/,東京都,千代田区,,true,true
木曽山崎コミュニティセンター〔ホール〕,木曽山崎コミュニティセンター-ホール,町田市,東京都町田市山崎町2160-4,,なし,http://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/com08.html,http://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/com08.html,東京都,町田市,,true,true
木曽森野コミュニティセンター〔ホール〕,木曽森野コミュニティセンター-ホール,町田市,東京都町田市木曽東1-2,,総座席数 180席／なし,https://www.city.machida.tokyo.jp/community/shimin/com/com12.html,https://www.city.machida.tokyo.jp/community/shimin/com/com12.html,東京都,町田市,,true,true
木馬亭,木馬亭,台東区,東京都台東区浅草2丁目7-5,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,台東区,,true,true
本多公民館〔ホール〕,本多公民館-ホール,国分寺市,東京都国分寺市本多1-7-1,,総座席数 250席／なし,http://www.city.kokubunji.tokyo.jp/shisetsu/shikanren/kouminkan/1003831.html,http://www.city.kokubunji.tokyo.jp/shisetsu/shikanren/kouminkan/1003831.html,東京都,国分寺市,,true,true
本多劇場,本多劇場,世田谷区,東京都世田谷区北沢2-10-15,,,http://www.honda-geki.com/honda.html,http://www.honda-geki.com/honda.html,東京都,世田谷区,,true,true
本宿コミュニティセンター〔ホール〕,本宿コミュニティセンター-ホール,武蔵野市,東京都武蔵野市吉祥寺東町3-25-2,,なし,http://honjuk-c.sakura.ne.jp/index.html,http://honjuk-c.sakura.ne.jp/index.html,東京都,武蔵野市,,true,true
本所地域プラザ BIG SHIP〔多目的ホール 〕,本所地域プラザ-big-ship-多目的ホール,墨田区,東京都墨田区本所1-13-4,,総座席数 120席／なし,http://www.cp-bigship.net/,http://www.cp-bigship.net/,東京都,墨田区,,true,true
本町区民会館〔大集会場〕,本町区民会館-大集会場,渋谷区,東京都渋谷区本町4-9-7,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
杉並公会堂〔大ホール〕,杉並公会堂-大ホール,杉並区,東京都杉並区上荻1-23-15,,総座席数 1190席,http://www.suginamikoukaidou.com/,http://www.suginamikoukaidou.com/,東京都,杉並区,,true,true
杉並公会堂〔小ホール〕,杉並公会堂-小ホール,杉並区,東京都杉並区上荻1-23-15,,総座席数 194席,http://www.suginamikoukaidou.com/,http://www.suginamikoukaidou.com/,東京都,杉並区,,true,true
杉並区立久我山会館,杉並区立久我山会館,杉並区,東京都杉並区久我山3-23-20,,なし,http://www.city.suginami.tokyo.jp/shisetsu/katsudo/kaikan/1006960.html,http://www.city.suginami.tokyo.jp/shisetsu/katsudo/kaikan/1006960.html,東京都,杉並区,,true,true
杉並区立勤労福祉会館〔ホール〕,杉並区立勤労福祉会館-ホール,杉並区,東京都杉並区桃井4-3-2,,総座席数 303席,http://www.city.suginami.tokyo.jp/shisetsu/sangyo/kinro/1007452.html,http://www.city.suginami.tokyo.jp/shisetsu/sangyo/kinro/1007452.html,東京都,杉並区,,true,true
杉並区立杉並芸術会館 座・高円寺 〔座・高円寺1〕,杉並区立杉並芸術会館-座-高円寺-座-高円寺1,杉並区,東京都杉並区高円寺北2-1-2,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
杉並区立杉並芸術会館 座・高円寺 〔座・高円寺2〕,杉並区立杉並芸術会館-座-高円寺-座-高円寺2,杉並区,東京都杉並区高円寺北2-1-2,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
杉並区立杉並芸術会館 座・高円寺 〔阿波おどりホール〕,杉並区立杉並芸術会館-座-高円寺-阿波おどりホール,杉並区,東京都杉並区高円寺北2-1-2,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,杉並区,,true,true
杉並区立社会教育センター・高円寺地域区民センター（セシオン杉並)〔ホール〕,杉並区立社会教育センター-高円寺地域区民センター-セシオン杉並-ホール,杉並区,東京都杉並区梅里1-22-32,,総座席数 503席／なし,http://www.city.suginami.tokyo.jp/shisetsu/katsudo/center/1006947.html,http://www.city.suginami.tokyo.jp/shisetsu/katsudo/center/1006947.html,東京都,杉並区,,true,true
東久留米市立生涯学習センター,東久留米市立生涯学習センター,東久留米市,東京都東久留米市中央町2-6-23,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,東久留米市,,true,true
東京YWCA会館〔カフマンホール〕,東京ywca会館-カフマンホール,千代田区,東京都千代田区神田駿河台1-8-11,,,http://www.tokyo.ywca.or.jp/kashikaijo/,http://www.tokyo.ywca.or.jp/kashikaijo/,東京都,千代田区,,true,true
東京ウィメンズプラザ〔ホール〕,東京ウィメンズプラザ-ホール,渋谷区,東京都渋谷区神宮前5-53-67,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
東京オペライティ コンサートホール／リサイタルホール〔東京オペラシティ リサイタルホール〕,東京オペライティ-コンサートホール-リサイタルホール-東京オペラシティ-リサイタルホール,新宿区,東京都新宿区西新宿3-20-2 東京オペラシティB1F,,総座席数 265席,http://www.operacity.jp/,http://www.operacity.jp/,東京都,新宿区,,true,true
東京オペラシティ コンサートホール／リサイタルホール〔東京オペラシティ コンサートホール：タケミツ メモリアル〕,東京オペラシティ-コンサートホール-リサイタルホール-東京オペラシティ-コンサートホール-タケミツ-メモリアル,新宿区,東京都新宿区西新宿3-20-2 東京オペラシティ3Ｆ,,総座席数 1632席,http://www.operacity.jp/,http://www.operacity.jp/,東京都,新宿区,,true,true
東京カルチャーカルチャー,東京カルチャーカルチャー,渋谷区,東京都渋谷区渋谷1-23-16 cocoti SHIBUYA（渋谷ココチ）4階,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,渋谷区,,true,true
東京ガーデンシアター〔東京ガーデンシアター〕,東京ガーデンシアター-東京ガーデンシアター,江東区,東京都江東区有明2－1－6,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,江東区,,true,true
東京キネマ倶楽部,東京キネマ倶楽部,台東区,東京都台東区根岸1-1-14,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,台東区,,true,true
東京グローブ座,東京グローブ座,新宿区,東京都新宿区百人町3-1-2,,,,https://www.seikatubunka.metro.tokyo.lg.jp/bunka/bunka_seisaku/0000001271,東京都,新宿区,,true,true
東京国立博物館〔平成館ラウンジ〕,東京国立博物館-平成館ラウンジ,台東区,東京都台東区上野公園13-9,,,http://www.tnm.jp/,http://www.tnm.jp/,東京都,台東区,,true,true
東京国立博物館〔平成館大講堂〕,東京国立博物館-平成館大講堂,台東区,東京都台東区上野公園13-9,,総座席数 395席,http://www.tnm.jp/,http://www.tnm.jp/,東京都,台東区,,true,true
